(2448.906738, 1522.787964)
(2446.440674, 1522.787476)
(2443.974609, 1522.786987)
(2441.508545, 1522.786499)
(2439.04248, 1522.789185)
(2436.576416, 1522.788696)
(2434.110352, 1522.788208)
(2431.644287, 1522.78772)
(2429.178223, 1522.787231)
(2426.712158, 1522.786743)
(2424.246094, 1522.786255)
(2421.780029, 1522.78894)
(2419.313965, 1522.788452)
(2416.8479, 1522.787964)
(2414.381836, 1522.787476)
(2411.915771, 1522.786987)
(2409.449707, 1522.786499)
(2406.983643, 1522.789185)
(2404.517578, 1522.788696)
(2402.051514, 1522.788208)
(2399.585449, 1522.78772)
(2397.119385, 1522.787231)
(2394.65332, 1522.786743)
(2392.187256, 1522.786255)
(2389.721191, 1522.78894)
(2387.255127, 1522.788452)
(2384.789063, 1522.787964)
(2382.322998, 1522.787476)
(2379.856934, 1522.786987)
(2377.390869, 1522.786499)
(2374.924805, 1522.789185)
(2372.45874, 1522.788696)
(2369.992676, 1522.788208)
(2367.526611, 1522.78772)
(2365.060547, 1522.787231)
(2362.594482, 1522.786743)
(2360.128418, 1522.786255)
(2357.662354, 1522.78894)
(2355.196289, 1522.788452)
(2352.730225, 1522.787964)
(2350.26416, 1522.787476)
(2347.798096, 1522.786987)
(2345.332031, 1522.786499)
(2342.865967, 1522.789185)
(2340.399902, 1522.788696)
(2337.933838, 1522.788208)
(2335.467773, 1522.78772)
(2333.001709, 1522.787231)
(2330.535645, 1522.786743)
(2328.06958, 1522.786255)
(2325.603516, 1522.78894)
(2323.137451, 1522.788452)
(2320.671387, 1522.787964)
(2318.205322, 1522.787476)
(2315.739258, 1522.786987)
(2313.273193, 1522.786499)
(2310.807129, 1522.789185)
(2308.341064, 1522.788696)
(2305.875, 1522.788208)
(2303.408936, 1522.78772)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
(2303.408936, 1522.788208)
